date,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),elec
20180424,12.1,10.4,13.8,3.6,3.7,1.8,70.0,9.1,83.4,1002.6,1010.9,0.0,6.13,0.0,9.4,8.5,13.4,748890.730608605
20180425,14.1,5.4,22.5,0.0,2.5,1.1,70.0,2.7,51.8,1005.4,1013.6,12.6,29.7,0.0,0.0,0.0,16.6,749629.6889499492
20180426,15.5,7.2,23.9,0.0,3.8,1.3,320.0,6.0,57.6,1006.2,1014.4,11.1,25.05,0.0,3.5,0.0,16.8,750670.6241319741
20180427,16.2,9.2,23.3,0.0,4.0,1.7,200.0,7.9,60.6,1006.7,1014.9,11.4,22.65,0.0,0.0,0.0,17.3,749730.8572722344
20180428,15.9,9.6,23.1,0.0,5.1,1.8,200.0,5.6,57.1,1008.8,1016.9,12.3,20.25,0.0,0.0,0.0,18.2,750284.5003387298
20180429,16.4,6.3,25.4,0.0,4.5,1.6,200.0,4.4,51.3,1005.8,1014.0,12.1,17.7,0.0,3.8,0.0,18.7,750912.3759903859
20180430,20.3,13.4,27.0,0.0,4.9,1.2,320.0,13.6,67.0,1006.4,1014.4,9.9,16.7,0.0,6.0,6.0,21.9,750653.2385933958
20180501,21.5,17.2,26.5,0.0,2.9,1.1,320.0,16.6,75.1,1005.6,1013.5,4.7,17.99,0.0,9.4,6.8,22.8,742195.2228326694
20180502,17.8,11.3,23.4,7.0,4.3,1.6,250.0,14.8,83.6,997.7,1005.7,1.2,10.35,0.0,9.5,7.4,20.5,741331.2323932739
20180503,12.5,9.0,17.1,0.0,6.2,2.9,270.0,5.0,62.4,1001.5,1009.7,9.6,24.18,0.0,3.1,2.6,16.4,741150.9343471734
20180504,15.3,7.8,22.3,0.0,5.6,2.9,290.0,1.7,45.3,1005.7,1013.8,12.6,30.76,0.0,0.0,0.0,17.8,741908.0974034191
20180505,19.5,12.4,25.3,0.0,5.1,2.6,200.0,5.9,42.1,1007.7,1015.7,10.2,23.95,0.0,5.9,1.8,18.6,740142.4084196497
20180506,16.3,14.9,20.0,20.5,3.3,0.9,360.0,15.7,96.6,999.4,1007.5,0.0,3.73,0.0,10.0,8.1,17.2,741259.941921747
20180507,17.4,14.8,21.7,4.0,5.7,1.0,340.0,15.5,89.5,999.0,1007.1,2.5,11.07,0.0,6.9,3.6,18.4,739738.6580344114
20180508,16.5,12.7,22.2,0.0,6.3,3.5,90.0,10.6,69.8,1006.0,1014.1,7.1,23.37,0.0,5.5,1.8,19.7,740727.2742109741
20180509,16.1,9.4,22.5,0.0,4.5,1.8,110.0,7.8,60.3,1012.7,1020.9,12.1,30.29,0.0,0.3,0.3,19.9,742118.061457325
20180510,16.7,11.2,23.6,0.0,4.2,2.0,180.0,9.6,66.0,1014.6,1022.7,11.4,28.58,0.0,1.1,0.9,20.4,742289.5407916823
20180511,17.3,11.2,23.9,0.0,4.1,1.4,200.0,7.8,58.8,1010.4,1018.6,9.6,28.97,0.0,7.8,5.4,21.5,739701.8020746179
20180512,15.5,12.6,18.0,23.4,4.7,0.9,290.0,14.6,95.0,1002.6,1010.8,0.0,2.93,0.0,10.0,8.1,16.6,740510.54073064
20180513,17.8,14.9,22.4,2.3,3.5,1.5,200.0,15.1,85.5,1000.7,1008.7,5.6,18.36,0.0,5.3,4.9,20.1,741714.7435511454
20180514,19.6,13.6,26.6,0.0,4.8,1.3,180.0,14.2,74.3,1003.7,1011.7,8.7,25.33,0.0,4.5,3.8,21.3,740512.3048969541
20180515,23.1,15.2,29.5,0.0,2.7,0.9,320.0,17.1,71.8,1002.6,1010.5,6.9,22.21,0.0,7.4,1.4,23.7,742251.6803341435
20180516,25.3,22.6,27.1,0.0,6.1,2.4,180.0,22.0,82.3,998.2,1006.1,0.0,4.96,0.0,9.8,8.3,22.7,741299.7059298706
20180517,26.3,24.6,31.0,0.2,4.2,1.6,200.0,22.2,79.1,996.0,1003.8,2.3,14.78,0.0,9.5,8.9,25.5,739825.9323448398
20180518,20.1,15.7,25.0,9.9,4.1,1.8,200.0,19.2,94.9,997.6,1005.5,0.1,6.48,0.0,10.0,7.9,21.7,740361.0463097856
20180519,17.6,13.9,21.5,0.0,6.3,3.5,110.0,10.6,65.5,1007.7,1015.8,11.7,31.72,0.0,3.4,3.4,22.4,740829.2762118218
20180520,16.8,10.8,22.6,0.0,6.8,3.2,110.0,6.2,51.0,1010.9,1019.0,7.9,21.91,0.0,3.6,2.3,17.8,742350.3517663074
20180521,17.5,12.1,22.4,0.0,6.5,3.1,110.0,11.6,68.9,1010.1,1018.3,10.0,27.26,0.0,4.8,0.9,20.8,741661.7125522173
20180522,18.8,13.8,24.9,6.2,3.5,1.0,320.0,14.9,80.3,1004.2,1012.2,5.9,18.58,0.0,7.6,5.1,20.6,739796.2703392325
20180523,18.9,14.7,23.6,22.4,4.6,1.8,320.0,10.2,62.9,1000.4,1008.4,11.6,31.52,0.0,2.8,2.1,22.7,740918.0728521091
20180524,18.9,10.8,26.4,0.0,4.2,1.9,180.0,8.5,54.6,1002.7,1010.7,12.3,30.62,0.0,1.3,0.0,21.8,740148.7628796599
20180525,19.6,11.4,26.3,0.0,2.4,1.1,320.0,9.5,55.0,1000.8,1008.8,9.3,26.32,0.0,5.6,0.0,21.9,741726.9213648154
20180526,21.8,12.9,30.5,0.0,3.7,1.2,320.0,12.6,59.1,1001.0,1008.9,13.0,30.97,0.0,0.9,0.0,24.3,740733.4373302049
20180527,20.9,17.1,26.0,0.0,3.2,1.0,320.0,14.1,66.1,1002.6,1010.6,0.9,14.95,0.0,8.3,4.0,21.9,741191.4490207622
20180528,23.0,15.5,30.5,0.0,4.9,1.3,200.0,15.2,64.1,1002.1,1010.0,10.9,29.34,0.0,4.9,2.8,26.4,742520.0395758139
20180529,23.6,18.5,28.9,0.0,2.6,1.1,290.0,17.7,71.3,1003.4,1011.2,8.1,23.61,0.0,7.0,5.3,27.1,740567.4636174444
20180530,22.4,18.3,27.5,0.0,4.2,1.4,290.0,18.0,77.3,1002.3,1010.3,7.0,18.86,0.0,6.6,4.3,25.2,741834.6749176476
20180531,20.9,14.6,26.7,0.0,3.4,1.3,360.0,13.7,66.0,1003.8,1011.7,13.2,31.62,0.0,1.6,0.4,26.5,742153.0992543949
20180601,23.4,15.9,31.1,0.0,3.4,1.2,360.0,13.5,58.4,1007.1,1015.0,13.5,31.31,0.0,0.0,0.0,28.2,717584.3452842289
20180602,23.4,15.8,31.5,0.0,3.2,1.3,340.0,10.9,50.1,1007.5,1015.4,13.0,31.34,0.0,2.6,0.0,28.8,717336.8842772149
20180603,23.6,15.8,31.1,0.0,3.0,1.2,320.0,11.0,48.1,1005.5,1013.4,11.8,29.59,0.0,3.5,0.0,28.7,715574.4160245375
20180604,23.5,18.1,29.3,0.0,4.0,1.5,200.0,14.1,56.6,1005.0,1012.9,7.8,24.41,0.0,7.5,2.6,28.9,718284.1025510661
20180605,23.9,19.3,28.7,0.1,3.1,1.2,70.0,16.4,65.0,1003.9,1011.8,7.8,22.4,0.0,7.5,2.5,28.9,716761.364046188
20180606,24.6,18.7,30.7,0.0,2.8,1.1,340.0,17.7,67.8,1004.0,1011.9,11.2,29.55,0.0,2.0,0.1,31.1,717713.2599709677
20180607,24.6,20.5,30.6,0.0,2.5,1.0,340.0,18.5,71.0,1003.6,1011.5,8.3,25.12,0.0,4.0,4.0,30.7,716736.052964406
20180608,22.5,19.5,27.7,0.0,3.0,1.3,340.0,17.4,74.1,1001.1,1009.0,7.0,22.59,0.0,4.6,3.8,29.8,716942.5856053545
20180609,23.1,17.6,29.0,0.7,6.5,3.0,110.0,16.5,68.8,999.1,1007.0,8.3,26.41,0.0,4.4,2.8,31.7,717587.0989377148
20180610,21.6,18.5,25.8,0.0,6.0,3.6,110.0,15.0,66.8,996.8,1004.7,8.5,25.36,0.0,8.3,5.9,28.9,717893.2809349727
20180611,20.4,18.1,23.7,0.0,5.2,2.4,110.0,14.9,71.4,993.0,1000.9,1.1,13.74,0.0,9.5,6.9,24.2,717212.7135208431
20180612,21.2,18.3,25.2,0.1,3.6,1.4,200.0,16.8,77.3,995.2,1003.0,4.1,15.89,0.0,5.9,5.4,25.0,717172.946542395
20180613,22.8,16.5,28.7,0.0,5.2,1.8,110.0,16.6,69.9,998.8,1006.6,7.1,22.09,0.0,5.0,2.1,29.6,717663.4164791894
20180614,22.6,19.1,27.9,0.0,5.2,3.5,110.0,15.9,66.9,999.9,1007.8,5.1,20.97,0.0,7.1,4.5,30.0,716755.6893116441
20180615,21.5,17.0,26.4,0.0,5.7,3.6,110.0,13.0,59.8,1003.2,1011.1,12.9,31.65,0.0,2.8,1.5,31.5,717282.1506584183
20180616,22.3,15.9,28.3,0.0,5.0,2.8,110.0,13.4,59.6,1004.6,1012.6,13.8,32.63,0.0,0.4,0.0,32.1,717147.4201013852
20180617,23.5,17.4,29.9,0.0,3.4,1.2,360.0,16.8,68.3,1002.4,1010.3,6.4,21.09,0.0,7.1,1.3,29.1,717796.9562102546
20180618,25.7,20.3,32.2,0.0,2.5,1.1,320.0,17.8,64.1,998.9,1006.7,10.3,26.28,0.0,5.4,2.4,32.4,717279.2918030845
20180619,21.3,19.1,24.7,2.3,3.2,1.1,200.0,18.1,83.3,997.6,1005.5,0.0,7.52,0.0,9.4,3.6,23.8,716398.7959231753
20180620,23.4,18.6,29.3,0.0,3.0,1.3,340.0,18.1,74.9,996.3,1004.2,9.4,23.79,0.0,6.4,4.3,28.8,715254.2866145985
20180621,23.7,18.9,30.1,0.0,4.0,1.5,320.0,14.0,59.4,999.5,1007.4,10.5,28.73,0.0,3.5,2.4,30.7,716532.4488498514
20180622,25.0,17.2,32.3,0.0,2.4,1.2,320.0,13.6,53.3,1000.8,1008.7,9.1,26.71,0.0,7.3,0.4,31.1,716862.4354035483
20180623,24.5,20.1,30.4,0.0,5.0,1.8,200.0,14.8,57.4,997.2,1005.0,8.7,24.97,0.0,4.9,3.1,32.2,716679.6865319968
20180624,26.2,19.4,33.8,0.0,3.4,1.5,200.0,18.1,64.4,1000.7,1008.5,11.6,29.14,0.0,0.6,0.3,34.4,716391.7461632953
20180625,26.6,19.3,32.9,0.0,3.2,1.1,320.0,16.2,55.8,1002.6,1010.5,5.8,19.9,0.0,6.6,0.1,32.3,717371.6448021407
20180626,24.0,21.3,26.9,30.3,5.1,1.8,200.0,21.6,87.6,997.2,1005.1,0.0,2.61,0.0,10.0,8.5,24.2,716621.9302756834
20180627,25.4,22.9,29.9,50.4,4.2,2.2,180.0,22.3,84.0,994.8,1002.6,8.3,25.92,0.0,7.0,3.6,28.1,716724.0740991177
20180628,24.4,23.3,26.4,0.3,4.4,1.6,200.0,22.4,88.9,992.3,1000.1,0.1,7.41,0.0,9.9,7.1,24.7,718245.14060865
20180629,25.5,19.8,30.8,9.2,4.4,1.6,200.0,21.4,80.1,995.5,1003.3,9.9,25.21,0.0,6.0,4.1,28.4,717961.0487976978
20180630,24.9,22.5,28.6,22.4,5.2,1.4,110.0,22.5,87.5,1002.0,1009.8,0.9,9.43,0.0,9.3,4.8,25.6,716481.8040982487
20180701,22.0,20.5,25.4,119.9,4.5,1.5,340.0,21.3,96.4,1002.2,1010.1,0.0,5.6,0.0,9.9,5.9,22.2,727333.8553350095
20180702,22.8,21.0,24.4,43.9,3.6,1.0,140.0,22.3,97.6,1000.3,1008.1,0.2,5.7,0.0,9.9,5.4,23.6,724317.2626334685
20180703,25.5,22.4,28.6,0.0,5.6,2.0,70.0,22.6,84.9,991.5,999.3,3.8,16.04,0.0,7.0,5.9,27.3,724801.29882645
20180704,26.6,23.4,30.6,0.0,4.2,1.6,200.0,23.1,82.0,990.6,998.3,8.1,21.51,0.0,6.4,3.8,27.9,724505.167432553
20180705,25.5,23.2,30.7,19.4,3.1,1.2,140.0,23.2,88.0,995.2,1003.0,3.7,15.04,0.0,8.8,7.4,26.7,726508.5916482705
20180706,22.2,20.6,24.5,6.8,6.3,2.4,90.0,19.9,87.1,999.7,1007.6,1.0,10.21,0.0,8.6,6.5,24.9,724831.9044065572
20180707,23.0,18.9,27.6,0.0,6.1,3.2,70.0,17.0,69.9,1002.3,1010.2,11.3,30.23,0.0,4.1,2.9,26.0,726626.0187283378
20180708,22.3,17.5,26.0,0.0,4.7,3.2,110.0,17.1,73.3,1004.8,1012.8,5.4,22.25,0.0,7.5,5.4,24.9,726400.2863362299
20180709,20.5,19.3,21.8,35.5,4.7,2.7,110.0,19.1,92.1,1007.4,1015.4,0.0,3.94,0.0,9.8,6.6,21.0,726710.2642136035
20180710,26.2,20.5,31.6,0.0,3.5,1.7,110.0,22.2,80.0,1006.8,1014.6,5.9,20.5,0.0,7.8,4.4,27.4,726071.9078071415
20180711,28.4,24.4,32.9,0.2,3.7,0.9,200.0,24.7,81.9,1007.3,1015.1,5.3,21.62,0.0,6.9,2.5,29.5,725721.001074306
20180712,29.0,25.8,32.9,0.0,3.6,1.4,200.0,24.4,77.3,1005.7,1013.5,10.2,24.32,0.0,7.0,4.8,29.2,724937.4042261016
20180713,28.8,26.1,32.5,0.0,2.6,1.1,200.0,23.9,76.3,1004.6,1012.3,7.5,19.03,0.0,5.5,4.8,29.1,726127.9111285182
20180714,28.7,25.4,32.9,0.0,2.8,1.2,230.0,23.5,74.6,1003.7,1011.5,10.0,24.65,0.0,4.3,4.0,30.6,725267.4722655868
20180715,29.4,24.7,34.4,0.0,2.5,1.0,320.0,23.7,73.3,1004.4,1012.1,13.4,29.86,0.0,2.0,2.0,34.4,724689.9020812091
20180716,29.7,25.7,34.3,0.0,3.2,1.1,290.0,23.6,71.0,1004.6,1012.3,11.5,26.1,0.0,4.4,4.4,35.7,726635.919070005
20180717,29.0,25.4,33.5,0.0,3.9,1.5,250.0,22.7,70.1,1004.3,1012.1,11.2,25.84,0.0,1.8,1.8,35.1,723294.0350277405
20180718,29.0,24.8,33.0,0.0,2.2,0.9,320.0,23.8,75.1,1004.0,1011.8,9.1,22.79,0.0,2.6,2.6,34.2,726141.206568678
20180719,29.2,24.8,34.7,0.0,2.4,1.0,340.0,23.1,70.6,1003.1,1010.8,11.1,27.28,0.0,1.9,1.9,35.9,726396.5794568639
20180720,29.9,23.7,35.3,0.0,2.1,0.8,340.0,23.9,71.9,1001.5,1009.2,11.6,25.01,0.0,0.8,0.8,36.4,724562.1006917147
20180721,30.8,25.6,36.3,0.0,2.4,0.9,340.0,23.9,68.3,1001.0,1008.7,11.4,27.66,0.0,0.6,0.6,38.0,726847.0394728327
20180722,30.9,25.6,36.5,0.0,2.8,0.9,230.0,24.2,68.5,1000.9,1008.6,8.5,19.56,0.0,5.8,1.1,35.6,724993.7293221492
20180723,30.8,26.5,35.3,0.0,2.2,1.0,320.0,24.0,68.9,1001.1,1008.8,10.3,24.03,0.0,5.6,2.3,36.4,725787.9514476473
20180724,31.3,26.2,36.3,0.0,2.9,1.1,290.0,25.0,70.8,999.7,1007.4,10.6,22.72,0.0,3.5,2.9,37.5,725540.906136882
20180725,30.6,27.5,34.4,0.0,3.9,1.8,200.0,25.0,73.0,1000.0,1007.7,9.9,21.9,0.0,4.9,4.9,36.4,725430.6077550383
20180726,30.7,26.2,35.5,0.0,2.5,1.1,320.0,24.8,72.4,999.7,1007.4,9.3,23.9,0.0,2.9,2.9,37.8,726313.1238225129
20180727,31.2,26.2,37.3,0.0,2.6,1.1,320.0,25.0,71.4,999.3,1007.0,11.1,28.15,0.0,1.1,1.1,40.1,725555.9233554564
20180728,29.5,26.4,37.3,1.2,3.9,1.0,20.0,25.5,80.9,998.2,1005.9,8.3,22.65,0.0,3.9,3.0,38.6,726301.0833364562
20180729,30.1,25.5,35.4,0.0,4.1,1.7,20.0,23.2,69.5,995.4,1003.0,11.5,24.27,0.0,2.5,2.1,35.9,724489.3617174993
20180730,30.5,26.0,35.8,0.0,5.3,2.4,110.0,23.3,66.5,996.3,1004.0,10.2,23.95,0.0,3.9,3.0,36.0,724732.3393838294
20180731,31.4,25.4,37.2,0.0,4.5,2.1,70.0,22.9,62.5,996.8,1004.4,13.4,29.89,0.0,0.9,0.8,41.0,724649.2553462427
20180801,32.9,26.3,38.9,0.0,4.5,1.6,70.0,22.9,58.3,995.8,1003.4,13.3,29.75,0.0,0.0,0.0,42.1,775724.7910951766
20180802,33.4,27.6,38.6,0.0,3.7,1.9,90.0,23.1,56.3,997.9,1005.5,13.0,29.5,0.0,1.4,0.4,42.7,778092.0787842228
20180803,32.8,27.5,37.8,0.0,2.8,1.4,270.0,24.1,61.5,999.7,1007.4,8.5,22.12,0.0,2.6,2.5,40.4,774799.5438611496
20180804,31.3,28.0,35.7,0.0,3.9,1.4,200.0,24.6,69.0,1000.5,1008.1,7.8,20.93,0.0,3.8,3.8,39.7,775047.1873707706
20180805,30.6,26.8,35.0,0.0,3.7,1.6,320.0,25.0,73.3,1000.0,1007.7,8.6,22.71,0.0,4.9,4.1,39.1,777682.7310829413
20180806,30.8,27.0,35.7,0.0,3.5,1.2,360.0,25.5,74.5,999.0,1006.7,7.1,20.51,0.0,6.0,3.0,38.4,775679.4977463221
20180807,31.5,27.6,36.7,0.0,3.9,1.8,110.0,25.6,72.0,999.4,1007.0,8.0,21.92,0.0,4.0,3.5,39.4,775445.0451090112
20180808,31.2,27.9,36.4,0.0,3.0,1.3,360.0,23.9,67.1,999.1,1006.7,9.7,23.62,0.0,5.8,5.1,39.8,775821.7542110975
20180809,30.4,26.6,35.7,0.0,2.8,0.9,320.0,25.0,74.4,996.9,1004.6,7.4,19.77,0.0,5.1,4.0,38.0,775088.9616476471
20180810,30.9,27.5,36.3,0.0,5.0,1.7,110.0,25.1,72.6,995.6,1003.2,7.3,21.19,0.0,6.0,5.4,39.7,774669.2700320018
20180811,30.0,26.9,34.7,0.0,5.8,3.4,110.0,23.4,68.8,997.7,1005.3,7.9,21.23,0.0,4.6,3.4,37.0,776125.9613187638
20180812,30.1,25.9,35.3,0.1,4.0,2.4,140.0,24.3,72.8,999.7,1007.4,7.9,20.8,0.0,4.9,3.5,38.5,774406.3447247982
20180813,31.2,26.2,38.0,0.0,5.9,1.2,90.0,25.3,73.3,1002.3,1010.0,9.1,21.87,0.0,4.9,3.1,40.3,774842.9886923005
20180814,32.3,27.4,38.1,0.0,2.7,1.1,360.0,24.4,65.1,1001.9,1009.6,11.3,24.43,0.0,5.9,1.8,41.1,775541.5608227932
20180815,32.9,26.8,39.4,0.0,5.9,2.0,70.0,22.5,57.6,999.0,1006.7,12.4,27.69,0.0,4.9,2.0,42.5,776291.4620612204
20180816,30.0,25.8,36.8,0.0,8.1,3.4,90.0,22.0,63.3,1001.3,1009.0,9.5,23.42,0.0,7.4,3.5,39.1,776081.3852411477
20180817,27.0,23.2,32.5,0.0,6.9,4.5,110.0,16.5,53.6,1004.2,1012.0,12.8,27.97,0.0,1.1,0.1,35.4,775265.7706307521
20180818,26.7,20.4,32.5,0.0,4.8,2.1,110.0,16.2,54.6,1003.0,1010.8,12.0,27.7,0.0,1.9,0.0,35.8,775008.8723416864
20180819,28.2,21.4,34.7,0.0,2.5,1.2,320.0,18.5,58.6,1002.2,1009.9,11.4,26.44,0.0,4.6,0.8,37.6,774034.1309236645
20180820,29.4,24.2,35.3,0.0,5.2,2.0,90.0,20.8,61.1,998.3,1006.0,7.7,20.17,0.0,4.9,2.5,35.5,774848.9935028293
20180821,27.7,25.8,30.7,0.0,4.2,1.9,180.0,21.6,70.1,996.5,1004.2,1.9,11.67,0.0,7.1,4.6,31.5,775906.6481217551
20180822,30.8,23.7,38.7,0.0,6.8,2.9,110.0,22.7,64.9,996.4,1004.0,9.6,24.78,0.0,5.3,0.9,37.7,775471.7770651238
20180823,28.8,26.4,32.0,1.1,6.7,4.0,90.0,23.6,74.3,990.6,998.2,0.8,8.14,0.0,9.8,6.0,30.6,776427.6983191705
20180824,25.2,23.7,26.7,20.3,4.1,2.0,200.0,23.4,90.1,990.0,997.7,0.3,6.25,0.0,8.5,7.0,25.9,775305.03580706
20180825,25.1,23.4,27.8,0.0,3.4,1.7,180.0,20.9,78.1,1002.2,1010.0,1.0,11.46,0.0,8.8,5.4,25.5,774914.2105657934
20180826,21.3,20.1,24.4,78.2,3.9,1.3,110.0,20.0,92.6,1004.5,1012.5,0.1,6.33,0.0,10.0,5.6,23.8,776442.7997524727
20180827,23.6,20.4,25.6,53.0,4.4,1.2,180.0,23.1,97.9,1003.7,1011.6,0.0,4.0,0.0,9.9,5.3,23.8,774349.2553342293
20180828,26.1,23.9,29.3,140.0,3.5,1.4,200.0,24.7,92.4,1004.2,1012.0,1.3,8.97,0.0,8.6,5.3,26.4,775822.5737187954
20180829,27.7,23.9,32.2,0.0,4.3,1.6,200.0,23.8,80.8,1002.5,1010.3,7.5,23.05,0.0,6.9,4.4,29.1,777298.3213215851
20180830,25.9,24.4,28.8,73.3,4.6,1.4,200.0,24.7,93.9,1002.1,1010.0,2.4,11.41,0.0,9.3,6.8,27.0,776474.9644930472
20180831,22.2,19.5,25.7,42.6,3.8,1.0,200.0,21.1,93.8,1003.2,1011.1,2.9,9.79,0.0,8.4,4.3,25.2,775890.849497656
20180901,24.4,20.6,29.5,0.0,6.2,2.4,90.0,19.9,77.9,1003.5,1011.3,10.7,22.97,0.0,3.0,1.8,26.1,805525.3432467041
20180902,24.0,19.2,29.0,0.0,4.6,2.7,110.0,19.1,75.0,1001.7,1009.6,6.1,17.34,0.0,7.1,5.8,24.8,806352.9006026199
20180903,24.4,22.6,29.8,89.8,4.0,1.6,110.0,22.5,89.6,994.2,1002.0,1.6,10.93,0.0,9.8,7.5,25.3,806789.8654557329
20180904,23.9,21.0,28.2,18.9,4.6,1.8,320.0,20.1,80.9,990.4,998.2,9.5,22.59,0.0,3.6,2.5,26.3,805470.6510103733
20180905,23.9,19.2,28.6,0.0,4.0,1.8,290.0,17.4,68.9,996.3,1004.1,11.8,24.19,0.0,1.4,0.9,24.7,806053.7616277656
20180906,23.7,20.8,27.0,0.0,4.5,1.8,200.0,19.1,76.8,998.0,1005.8,1.6,12.19,0.0,8.4,4.6,24.0,806575.8947185894
20180907,22.0,18.9,25.7,0.9,4.0,1.8,200.0,17.3,76.5,998.7,1006.6,4.6,14.62,0.0,8.5,3.0,23.1,805744.6863029619
20180908,20.8,14.6,26.7,0.0,3.0,1.2,340.0,14.2,68.9,1005.6,1013.6,11.1,25.04,0.0,1.4,1.0,23.2,807002.1443351755
20180909,21.9,15.8,28.2,0.0,3.0,0.9,340.0,15.1,68.8,1008.3,1016.3,11.9,23.25,0.0,0.5,0.5,24.8,806655.9410809787
20180910,22.1,17.6,27.5,0.0,5.2,2.4,110.0,14.6,64.0,1012.6,1020.6,11.2,21.6,0.0,1.6,1.3,25.4,804761.832171038
20180911,20.7,15.9,24.9,0.0,5.6,2.7,110.0,13.6,64.9,1013.0,1021.0,6.7,18.65,0.0,5.0,2.3,23.4,805920.0586665777
20180912,22.3,15.5,28.0,0.0,4.0,1.7,110.0,16.6,71.9,1010.0,1018.0,10.1,22.46,0.0,4.3,3.1,26.3,805159.8683957616
20180913,21.6,20.3,24.4,0.1,4.5,2.0,110.0,18.5,82.5,1009.2,1017.1,0.7,7.15,0.0,8.9,2.9,23.0,805254.2556641947
20180914,21.9,20.1,23.1,6.4,3.2,1.2,90.0,20.2,90.5,1007.2,1015.2,0.0,5.41,0.0,9.0,7.0,22.4,806307.6963621931
20180915,22.6,21.1,24.2,0.2,3.3,1.3,110.0,20.8,90.3,1006.6,1014.5,0.0,6.03,0.0,9.9,7.5,23.0,805190.3086874523
20180916,22.6,20.8,25.5,0.0,1.9,0.5,360.0,20.5,88.4,1007.9,1015.8,0.3,7.48,0.0,9.6,6.0,23.1,806628.3118078064
20180917,22.7,19.3,27.7,0.0,3.0,0.8,160.0,18.0,76.9,1009.3,1017.3,9.6,21.01,0.0,5.6,3.4,26.0,806133.7381002335
20180918,21.8,16.5,28.1,0.0,3.3,1.0,340.0,14.5,66.6,1008.9,1016.9,10.8,22.75,0.0,2.9,1.3,25.5,805998.3434244619
20180919,21.4,17.1,25.3,0.0,1.7,0.6,320.0,16.4,74.0,1006.2,1014.2,0.3,10.24,0.0,9.3,5.1,23.1,806111.7887133156
20180920,21.0,19.1,22.0,0.2,4.7,1.8,140.0,18.4,85.4,1002.1,1010.0,0.0,4.0,0.0,9.9,6.4,21.5,806838.6203013717
20180921,19.7,18.9,20.8,32.9,4.2,1.1,360.0,18.9,95.6,1002.0,1010.0,0.0,4.81,0.0,9.6,6.9,20.5,804919.5063079054
20180922,20.9,16.3,26.1,0.0,3.2,1.3,320.0,16.3,78.1,1007.6,1015.5,9.9,20.65,0.0,4.1,2.9,23.0,806485.8675109778
20180923,18.9,14.9,25.3,0.0,4.0,1.2,320.0,13.5,73.5,1008.5,1016.6,7.8,16.29,0.0,5.8,1.3,19.9,807077.1786809098
20180924,16.9,13.0,22.7,0.0,3.8,1.1,320.0,10.8,70.8,1011.2,1019.3,8.6,18.86,0.0,4.9,0.4,18.4,806026.1843266076
20180925,17.4,9.9,24.1,0.0,4.3,1.6,90.0,11.0,69.0,1011.2,1019.4,11.4,23.3,0.0,2.4,0.1,19.7,806560.225965374
20180926,18.7,15.4,23.5,0.0,5.0,2.1,70.0,12.5,67.9,1011.4,1019.4,5.7,15.25,0.0,4.9,1.9,20.2,806523.9467550796
20180927,18.6,12.6,24.7,0.0,3.9,1.7,20.0,11.5,65.8,1010.6,1018.7,11.4,22.29,0.0,0.9,0.9,20.7,807073.9562616533
20180928,17.6,13.0,21.0,0.0,3.5,1.5,110.0,13.1,75.8,1010.5,1018.6,2.1,8.93,0.0,6.0,2.6,17.8,805896.3671805555
20180929,20.0,13.7,25.8,0.0,4.3,1.7,90.0,14.4,72.5,1005.9,1013.9,10.6,22.11,0.0,3.9,2.9,22.4,805523.6946031038
20180930,18.6,14.6,24.8,0.0,5.9,1.9,320.0,11.3,64.6,998.7,1006.7,10.6,19.74,0.0,2.3,1.9,21.5,804897.4609610145
20181001,15.5,12.0,19.6,1.7,4.9,1.9,270.0,10.5,73.6,1001.4,1009.6,5.1,14.3,0.0,7.0,6.4,18.0,731853.3061614974
20181002,15.8,10.6,22.1,0.0,2.4,1.0,320.0,10.6,73.8,1009.8,1018.0,10.0,17.78,0.0,1.8,1.8,18.0,733365.9252011966
20181003,16.0,10.1,22.9,0.0,2.2,0.9,320.0,11.0,75.4,1014.2,1022.4,11.0,21.58,0.0,1.3,0.3,19.3,730286.3628287237
20181004,19.1,11.8,25.6,0.0,6.7,2.2,90.0,13.1,70.8,1015.1,1023.2,9.6,19.11,0.0,5.8,1.6,21.4,733169.2392050496
20181005,17.8,16.4,19.7,60.0,4.6,1.2,340.0,17.3,97.1,1008.7,1016.7,0.0,2.45,0.0,10.0,7.1,18.4,731948.900843212
20181006,17.9,17.1,20.5,35.5,6.7,2.8,340.0,16.8,94.0,997.2,1005.2,1.0,5.61,0.0,8.5,6.4,17.9,731764.4928209033
20181007,17.2,12.3,23.2,0.0,3.5,1.0,320.0,12.7,77.1,1009.2,1017.3,10.2,18.18,0.0,1.1,1.1,18.4,732586.5221630286
20181008,13.8,9.0,20.4,0.0,2.7,0.9,340.0,8.2,72.4,1011.7,1020.0,8.1,17.41,0.0,3.6,0.6,15.8,732527.3392796107
20181009,14.8,10.2,19.6,0.0,4.4,1.1,320.0,10.4,76.6,1008.8,1017.0,1.2,10.43,0.0,8.9,5.1,15.2,731381.9062637163
