date,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),watt
20170901,22.1,16.6,28,0,4.1,1.3,320,16,71.1,1004.5,1012.5,12.3,26.86,0,0.1,0.1,27.8,1113.728509
20170902,21.4,16.7,26.2,0,4.6,1.4,320,15.3,70,1005.1,1013.1,10.4,21.93,0,3.5,0,25.7,1127.135327
20170903,22.2,16,28.6,0,3.3,1.5,320,15.2,67.8,1007.3,1015.3,11,26.01,0,3,0.1,28.9,1102.855597
20170904,22.4,17.3,28,0,4.4,1.7,320,16.2,70,1007.5,1015.4,8.5,21.18,0,6.3,0.6,27.9,1122.791329
20170905,21.2,19.2,23.3,0.8,3.4,1,340,18.8,86.8,1004,1011.9,0,6.63,0,9.1,4.6,23.3,1116.376522
20170906,20.9,18.4,23.1,1.4,1.9,0.7,360,19.6,92.5,1000.6,1008.6,0,5.53,0,10,5,23,1093.109698
20170907,21.9,18.3,27.1,0,2.1,0.7,320,19.1,85.4,1000.3,1008.3,5.2,15.98,0,5.5,4.1,26.3,1115.228687
20170908,22.7,18.5,28.3,0,2.4,0.9,270,19.2,82.5,1004,1011.9,6.1,18.51,0,3.4,2.9,26.8,1121.015054
20170909,22.4,17.7,27.8,0,2,0.8,320,19.3,84,1005.4,1013.3,4.8,16.41,0,5.9,2,25.6,1125.118476
20170910,22.7,18.5,26.5,0,3.7,0.8,340,20,85.6,1005.6,1013.5,1.1,11.23,0,7.9,4.1,24.1,1098.798518
20170911,20.4,18.1,22.8,77,5.8,1.4,340,19.4,94.6,999.4,1007.3,0.3,6.29,0,8.8,4.8,22.3,1126.210407
20170912,21.9,17.6,28.2,0,5.2,1.3,320,17.7,79,1006.1,1014.1,10.6,22.27,0,2.4,2.4,23.8,1117.56956
20170913,20.1,14.3,27.4,0,2.9,1.1,340,13.1,67.6,1010.8,1018.9,11.6,24.62,0,0,0,23.1,1121.271613
20170914,20.9,13.9,27.5,0,3.7,1.4,70,15,71.5,1011.1,1019.2,11.7,24.55,0,0,0,23.5,1124.506516
20170915,21.7,18.6,26.1,0,6.9,3.5,90,14.1,63,1010.5,1018.5,9.9,20.55,0,6.1,1,22.8,1126.941778
20170916,21.2,18.6,24.3,0,6.5,3.3,90,14.9,68,1005.5,1013.4,4.5,14.63,0,6.8,1,21.6,1077.78764
20170917,21.5,16.7,27.7,0,3.6,1.5,360,16.6,75.1,998.6,1006.5,6.9,18.04,0,4.3,3.6,22.7,1124.930713
20170918,21.3,16.3,26.7,0,4.5,1.5,200,17,78.1,1001.1,1009,10.8,21.21,0,2,1.4,24.9,1124.77151
20170919,22.8,17.9,27.2,0.5,4.7,2,200,19.5,82.3,1002.2,1010.1,6.4,15.42,0,6.6,6.6,24,1086.857379
20170920,20,15.4,25,0.7,4.5,1.7,320,12.8,65.9,1004.8,1012.8,10.5,21.12,0,2.9,0.8,23.5,1153.275496
20170921,18.7,12.1,25.9,0,2.6,1,320,13.3,73.8,1006.4,1014.4,11.5,23.37,0,1.5,0.8,24,1104.94719
20170922,20.2,14.4,26.6,0,2.5,1,270,15,74.4,1005.4,1013.4,11,21.05,0,1.6,1.3,24.1,1132.474302
20170923,20.4,15.5,26.4,0,2.3,0.9,270,17.5,84.4,1008.3,1016.3,3.9,14.39,0,5,2.4,23.5,1104.880596
20170924,22.4,18.7,27.2,0,3.2,1.1,180,19.6,85,1007.8,1015.8,6.3,15.08,0,5.3,5,24.7,1107.785045
20170925,23.1,19,28.8,0,3.5,1,360,19.1,80.5,1006.7,1014.7,8.3,18.79,0,3.6,3.4,27.1,1096.522425
20170926,23.5,17.3,29.2,0,4.6,1.5,110,18.1,73.5,1003.9,1011.8,8.2,19.28,0,4.6,2.9,27.5,1151.956217
20170927,19.3,16.7,23.2,31,3.6,1.1,360,18.3,94.5,999.4,1007.4,0.8,5.11,0,8.6,6.6,20.8,1140.896127
20170928,20.1,15.8,24.8,0,3.9,1.7,320,13.1,67.5,1003,1011,10.2,21.2,0,3.5,3.5,22.4,1137.980087
20170929,15.8,10.5,21.6,0,2.9,1.1,320,7.5,62,1010.5,1018.7,10.5,19.62,0,4.4,0,18.2,1113.263822
20170930,17.5,9.8,25.9,0,2.8,1.1,320,12.3,74,1014.3,1022.4,10.6,20.16,0,0.8,0,19.5,1112.251521
20171001,15.6,13.5,18.2,16.5,2.4,0.9,340,14.2,91.6,1008.9,1017.1,0,4.14,0,9.5,5.8,16.6,999.8787101
20171002,19.1,15.9,23.4,3,1.8,0.7,360,18,93.6,1002.7,1010.7,1.3,8.12,0,6.8,4.9,19.6,1049.748924
20171003,18,14.6,22.9,0,2.4,0.8,340,13.9,78.5,1009.9,1018,7.1,17.28,0,5,2.4,20.3,1009.951345
20171004,17.5,11.8,23.3,0,7.4,1.5,20,11.3,68.5,1014.7,1022.9,8.8,18.34,0,5.1,2,20,1045.598506
20171005,18,15.5,21.3,0,6.3,3.4,110,12.5,70.5,1015.3,1023.5,4,12.01,0,8.4,5.3,18.6,1002.975405
20171006,16.9,15,18.6,1.5,2.7,0.8,320,14.9,88.1,1010.8,1018.9,0.1,5.26,0,9,5.3,17.7,1043.363993
20171007,19.9,16.9,24.8,0,3,0.7,110,17.4,86.4,1011.8,1019.9,5,14.22,0,7,5.5,21.7,1032.819741
20171008,20.8,16.5,27,0,2.5,0.8,320,17.6,83.5,1014.6,1022.7,8.9,17.12,0,2.6,2.6,22.4,1003.159183
20171009,21.6,17.6,26.1,0,1.8,0.7,320,18.4,83.4,1013.7,1021.7,6.2,12.87,0,3,2.4,22.1,1033.753987
20171010,22.3,17.9,26.1,0,2.7,1,180,19.3,84.3,1010.9,1018.9,5,12.58,0,7,6.9,22.6,1039.993716
20171011,17.5,13.4,22.1,6,4.2,1.4,360,16.1,92.3,1010.2,1018.4,0.1,3.77,0,9.5,6.9,18.7,1024.556172
20171012,12.1,9.4,13.4,1.3,1.6,0.7,340,10.7,91.4,1012.5,1020.8,0,3.17,0,7,4.3,14,1009.269408
20171013,11.6,5.8,18.2,0,3.1,1.1,320,7.1,76.6,1014.4,1022.7,8.9,18.62,0,3.8,1.3,14.9,1006.20045
20171014,13.5,8.4,18.9,0,3.5,1.2,360,6.4,66.5,1017.3,1025.6,7.7,17.06,0,6.9,3,15.2,1022.573866
20171015,15,9.7,19.9,0,4.7,1.9,70,9.5,70.4,1018.7,1027,5,11.99,0,7.5,2,15.1,1014.812119
20171016,16,12.6,21,0,3.8,1.3,360,10.6,71.1,1018.1,1026.3,4.4,11.15,0,7.3,2.1,16.9,1031.930583
20171017,15.7,9.2,22.6,0,3.2,1.1,110,10.6,74.8,1016.1,1024.3,10.1,17.54,0,3.6,1.6,17.6,1027.771996
20171018,16.3,14.8,19.5,0,5.6,2.8,140,10.2,67.6,1014.9,1023.2,0.6,7,0,9,4.8,15.4,1034.0123
20171019,16.1,11.4,21.4,0,3.5,1.4,50,10.9,72.6,1011.1,1019.2,8,14.45,0,4.8,3.4,17.5,1008.753385
20171020,16.1,11.1,22.8,0,2.3,1,320,10.9,73.8,1010.7,1019,10.1,17.18,0,0.5,0.5,18.7,1039.15792
20171021,15.7,9.8,22.6,0,3,1.1,340,11,76.1,1009.4,1017.6,10,17.16,0,0.3,0.3,18.2,1037.594212
20171022,15.7,10,22.5,0,4.7,2.1,20,8.7,65.4,1004.5,1012.6,7.9,15.34,0,2.5,2.3,16.9,996.8334023
20171023,13,9.1,18.7,0,3.5,1.5,360,5.8,63.8,1009.7,1018,9.8,16.83,0,1.4,0,16.3,1022.351146
20171024,12.4,6.9,19.3,0,2.7,1,320,7.4,74.5,1015.9,1024.3,9.1,15.44,0,1.3,0.9,15.8,997.654287
20171025,12.4,6.6,19.7,0,2.5,0.9,320,7.4,74.8,1017,1025.4,9.4,16.06,0,2.1,0.4,15.5,1029.942563
20171026,12.8,7.8,18.7,0,2,0.7,320,8.2,76.1,1013.6,1021.9,4.2,11.59,0,6.4,4.8,14.7,1015.069491
20171027,14.3,11.2,19.5,0,1.7,0.8,320,9.4,74.5,1011.8,1020.1,2.6,8.97,0,5.5,5.5,15.7,1031.73926
20171028,15.5,9.2,23.1,0,3.8,1.3,320,11.3,78.3,1011.6,1019.8,9,15.27,0,1.8,1.5,16.7,993.5620863
20171029,11.6,5.6,18.2,0,5.6,1.8,320,6.2,71.9,1009.4,1017.7,8.3,12.81,0,1.6,1.4,14.5,1038.092612
20171030,7,1.4,13.8,0,3.6,1.3,320,-2.9,52.9,1017.6,1026.1,9.9,16.92,0,0,0,10.7,1026.056794
20171031,8.8,0.4,17.2,0,3,1,320,2.2,66.6,1017.5,1026,9.8,16.44,0,1.4,0.5,11.6,1018.218963
20171101,13.1,7.3,19,0,4.3,1.3,180,8.4,74.8,1013.8,1022.1,6.9,14.03,0,7.1,5.4,16.6,1036.645281
20171102,13.9,10.9,19.1,0,1.7,0.7,320,10.9,83.6,1010.8,1019,3.5,8.85,0,4.4,4,15.7,995.4649491
20171103,11.3,7.6,17.6,0.3,4.3,1.6,290,7.3,78,1012.5,1020.8,4.3,7.01,0,5,4.9,13,1000.220903
20171104,7.7,3.2,13.9,0,2.8,1.1,340,1.3,65.3,1020.4,1029,9.2,14.62,0,1.1,1.1,11.5,1018.144631
20171105,7.3,0.9,14.7,0,2.9,1,320,2.6,75.3,1021,1029.6,9.4,15.06,0,0,0,10.3,1030.885795
20171106,9.2,1.7,17.1,0,2.4,1,320,4.5,75,1017.1,1025.6,9.2,14.46,0,1.5,0.8,11.3,1020.447443
20171107,13.5,5.6,20.8,0,2.7,0.7,140,9.4,78.4,1013.3,1021.6,6.8,12.59,0,5.6,4.9,14.9,1018.241134
20171108,13.8,7,18.9,0.7,4.1,1.6,320,7.7,70.1,1012.2,1020.4,8.1,12.72,0,2.5,2.5,15.2,1009.287368
20171109,8.7,2.4,16.8,0,2,0.9,320,0.6,60.5,1016,1024.5,9.4,14.23,0,0,0,10.9,1037.694067
20171110,9.9,3.4,18.9,3.1,7.2,1.8,320,5,72.9,1009,1017.4,3.4,7.37,0,6.3,5.3,10.7,999.2283489
20171111,6,2,12.1,0,3.9,1.5,340,-1.3,61.4,1013.7,1022.2,9.2,14.37,0,0,0,7.6,1009.000163
20171112,5.4,-0.9,13.4,0,2.2,1,290,-0.5,68.8,1013.6,1022.2,9.2,13.87,0,1.9,0.4,6.6,1000.63973
20171113,7.3,0.7,12.2,0,3.1,1.1,160,1.6,69.6,1010.1,1018.6,1.5,6.49,0,6.8,5.1,6.6,1008.086744
20171114,8.8,4.3,13.9,0,4.6,2,320,0.2,59,1011.3,1019.8,8.8,12.24,0,0.5,0.5,8.8,1021.081374
20171115,5.7,2.5,10.3,0,6,1.9,320,-2.5,56.9,1013.6,1022.1,6.9,10.58,0,4.4,4.4,7,1009.999177
20171116,2.6,-2.3,8.9,0,2.4,1.2,340,-6.1,54.4,1016.9,1025.6,9.3,13.65,0,0,0,4.6,989.6958681
20171117,4.7,-2.5,9.4,0.1,4.4,1.3,320,-2.1,63.9,1011.6,1020.1,2.9,6.12,0,6.6,4.8,3.9,1000.234347
20171118,0.9,-3.7,7.4,0,5.1,2.6,340,-9.2,49.8,1014.7,1023.5,9.2,14.41,0,1.5,1.5,4.1,1003.049304
20171119,-0.4,-5.8,3.7,0,3,1.1,270,-8.6,54.3,1019.4,1028.2,7.2,10.51,0,4.4,2.9,2.2,970.197518
20171120,3.7,-2,9.1,0,3.2,1.4,340,-3.4,62,1018.3,1026.9,7.7,11.92,0,2,2,5.1,1002.161447
20171121,2.5,-2.8,9.9,0,2.7,1,320,-4.2,65.5,1018.4,1027.1,9,13.8,0,0,0,3.9,1016.510904
20171122,4.7,-0.7,10.1,0.1,5,1.7,290,-0.3,70.5,1010.8,1019.4,2.3,3.98,0,6.9,6,4.9,1010.308848
20171123,1.1,-2.4,6,2.1,4.8,1.6,290,-3.4,72.3,1013.1,1021.8,4.5,8.07,2.3,2.8,2.8,1.2,999.1574565
20171124,0.9,-1.2,3.7,5.9,4.3,1.1,200,-0.5,90.6,1016.8,1025.5,2.6,6.1,5.1,7.1,7,1.5,1023.224116
20171125,6.1,-1.6,11.2,0,4.9,2,180,0.9,71.4,1016.5,1025,5.7,8.58,0,4.8,4.8,3.6,1017.015069
20171126,7.1,1.1,11.1,2.8,5.9,1.9,340,2.6,74.9,1016.1,1024.6,3.4,6.17,0,4.4,4.3,6.1,991.8390203
20171127,3.1,-2.4,10.4,0,1.9,0.9,290,-0.4,79.4,1018.3,1026.9,8.3,11.09,0,0,0,3.6,1013.592404
20171128,5.8,0.2,12.8,0,2.7,1,110,3.1,84.1,1014.5,1023,2.7,6.66,0,5.4,2.8,5.3,1001.950738
20171129,6.4,1.7,10.7,0,4.7,1.6,340,-4.1,53.1,1016.9,1025.5,6.4,9.87,0,6.8,6.1,6.4,1021.356689
20171130,-0.3,-3.8,5,0,4.1,1.9,340,-12.4,42.5,1019.8,1028.6,8.3,12.2,0,2.3,1.8,1.9,1006.482158
20171201,-0.6,-6.5,4.4,0,2.7,1.3,340,-13.8,38.3,1022.7,1031.6,8.9,12.86,0,2,2,1.3,1044.297182
20171202,2,-2.5,7.6,0,1.9,0.8,160,-6.1,56.1,1020.3,1029,6.8,9.1,0,4.9,3.8,2,1041.869767
20171203,5.6,-1.1,12.8,0,2.6,0.9,320,1.4,75,1015.4,1024,4.2,7.96,0,7.5,5.9,4.2,1060.642909
20171204,2.3,-2.5,5.9,0,5.1,2.2,320,-4.8,62.8,1014.3,1023,7.4,11.67,0,5,4.9,4.3,1033.826406
20171205,-3.2,-7.6,1.8,0,3.3,1.3,340,-12.1,51.6,1015,1023.9,8.8,12.09,0,1.3,1.3,0.6,1063.258258
20171206,1.5,-4.7,7,2.5,3.9,1,20,-2,78.6,1014.8,1023.5,5.6,8.79,3.3,5.3,4.9,2,1073.264392
20171207,3.2,-0.5,7.5,2,3.2,1.4,320,-1.1,75.5,1013.9,1022.5,3.3,6.8,0,8,5.5,3.9,1032.226182
20171208,-1.7,-4.1,2.6,0,4.4,1.8,320,-9.6,55.3,1015.8,1024.7,8.6,11.36,0,2.9,2.5,0.7,1073.075996
20171209,1.2,-1.6,4.8,0,2.2,0.9,200,-3,73.5,1012.3,1021,1.9,6.31,0,7.6,6.5,1.4,1060.493839
20171210,3.1,-1,8.1,3,5.5,1.7,320,0.5,83.6,1007,1015.6,2.3,4.91,1.1,6.8,6.3,2.7,1052.522322
20171211,-4.2,-8.2,0,0.6,5.4,2.1,340,-8.8,70.5,1015.2,1024.1,2.4,6.19,2.2,4.8,4.8,-0.9,1037.253323
20171212,-6.9,-11.4,-2,0,4,1.5,320,-13.4,61.1,1021.6,1030.6,8.8,12.03,0,0.3,0.3,-2.5,1041.892762
20171213,-5.9,-9.9,0.5,0,3.7,1.4,320,-14.3,55.3,1023.6,1032.6,8.8,12.15,0,0,0,-3.1,1060.692598
20171214,-4.9,-11,0.8,0,1.7,0.8,290,-12,60,1023.2,1032.2,5.7,9.12,0,4.8,0.8,-3.3,1056.47767
20171215,-1.3,-8.1,3.6,0,3,1,200,-11.3,50.5,1018.7,1027.5,5.7,8.75,0,7.4,3,-1.7,1042.600436
20171216,-2.1,-5.7,2.1,0,4.3,2.1,340,-10.8,53.6,1018.8,1027.6,6.9,9.76,0,4.6,3.9,-0.5,1046.294084
20171217,-5.1,-9.4,0.4,0,2.7,1.1,340,-12.6,57,1022.6,1031.6,8.6,11.58,0,0.8,0.8,-2.8,1050.415022
20171218,1,-6.4,7,0,4.2,1.7,200,-4.3,68.1,1019.3,1028,7,9.51,0,5.5,5.5,-0.9,1065.389869
20171219,-2.1,-5.7,3.6,0.5,4.4,1.7,340,-10,56,1023.1,1032,6.2,9.32,0,3.5,3.5,-0.2,1054.980412
20171220,-1.3,-8.3,5.6,1.8,4.2,1.1,290,-5.5,74.6,1023.2,1032.1,6.6,10.07,2,4.9,3.6,-1.7,1056.111801
20171221,-0.6,-3.9,4.5,0,3.2,0.9,320,-4.5,77.3,1023.1,1031.9,8.1,7.42,2,2.5,2.5,0.4,1042.824035
20171222,1.9,-3.9,9.1,0,4,0.9,180,-2.3,74.8,1018.8,1027.6,5.3,5.05,0,4.3,4.3,1.2,1108.223567
20171223,3.9,-1.1,11.5,0,3.3,0.7,320,0.7,81.3,1015.3,1023.9,5.7,4.39,0,4.9,5.1,2.3,1085.037892
20171224,3.2,0.7,6,21.4,5.5,1.6,320,1.8,90.5,1005.7,1014.2,0,0.37,0,8.4,6.1,2.1,1107.029708
20171225,-0.2,-2.8,3.2,0,4.2,2.3,320,-8.2,56,1014.9,1023.7,8.6,7.64,0,2.1,2.1,1.3,1084.789357
20171226,-1.1,-5.1,3.4,0.3,5.6,2.2,320,-7.4,64.9,1017.3,1026.1,5.5,4.31,0.3,3.6,3,0.6,1064.899554
20171227,-5.1,-9,0.5,0,3.8,1.5,320,-15.2,47.4,1021.8,1030.8,8.6,7.67,0,0,0,-1.9,1049.262467
20171228,-1.6,-6.9,3,0,2.5,0.8,340,-8.9,57.9,1021.6,1030.5,4.2,4.04,0,7.8,5.8,-0.8,1074.717195
20171229,2.9,-0.5,6.2,0,2.1,0.8,180,-0.5,78.9,1019,1027.7,0,1.47,0,8.9,8.9,0.4,1050.961197
20171230,3.5,0.1,7.6,0.9,2.4,0.9,230,0.3,80.8,1016.3,1025,2.7,2.84,0,7.6,6.8,1.7,1064.577775
20171231,1.3,-2.2,5.6,0.5,4.8,1.9,320,-5.1,65.8,1015.4,1024.2,8.1,6.48,0,2.8,2.5,2.2,1085.981044
20180101,-0.7,-5.3,4.9,0,2.7,1,320,-8.2,60,1019.7,1028.5,8,6.41,0,0.5,0.5,-0.2,1174.105382
20180102,-1,-4.7,4.1,0,2.9,0.9,340,-5.3,73.6,1020.6,1029.5,0.3,2.33,0,5.1,3.5,-0.5,1134.816993
20180103,-2.4,-6,2.7,0,3.8,1.4,340,-10.9,53.1,1022.2,1031.1,8.7,7.38,0,2.3,0,-0.4,1163.668797
20180104,-2.9,-6.3,-0.2,0,2.1,1,360,-10.9,55.5,1018.8,1027.6,4.9,4.94,0,7.8,3.6,-0.9,1193.337256
20180105,-0.9,-3.7,3.9,0,3.1,1.1,290,-8.2,58.5,1012.8,1021.6,7.8,6.46,0,4.1,3,0.3,1204.029667
20180106,-0.7,-5,5.6,0,2.5,1.1,290,-7.1,64.1,1015.4,1024.2,8.7,7.38,0,0,0,0.1,1140.498865
20180107,-1.4,-6.6,2.2,0,1.8,0.8,320,-6.3,69.9,1013.3,1022.1,0.5,1.89,0,6.9,5.9,-1.3,1180.178219
20180108,1.5,-0.1,2.6,3.6,3.8,1.1,340,-1.2,83,1003.5,1012.1,0,1.05,2.9,9.8,6.8,-0.2,1141.475627
20180109,-1.5,-3.6,0.7,2.5,4.4,2.1,320,-4.6,79.6,1005.9,1014.7,4.1,3.03,5.5,9,7.4,-0.2,1158.325825
20180110,-5.1,-9,-1,2.6,4.7,1.5,320,-8.3,78.6,1010.5,1019.4,3.5,4.41,7.9,7.3,6,-0.6,1212.310537
20180111,-9.3,-12.6,-4.9,0,5.1,1.5,320,-12.9,75.4,1018.6,1027.7,6.5,5.2,6,4.9,4.9,-4.8,1190.362888
20180112,-8.4,-13.7,-3.9,0,4,1.3,360,-14.7,61.5,1023.4,1032.5,8.7,7.86,4.5,4.5,4.5,-4.1,1171.227463
20180113,-2.2,-6.4,4.3,0.1,2.5,0.7,20,-6,75.9,1023.8,1032.7,7.2,6.11,5.2,4.5,4.5,-0.2,1144.02046
20180114,-0.4,-7.3,7,0,3.2,0.9,290,-3.8,79,1020.9,1029.7,6.7,6.95,1.8,3.6,3.6,-0.3,1180.164635
20180115,5.5,0.8,11,0,3.4,1.2,200,1.2,75,1015.5,1024.1,7.5,6.4,0,5.6,3.4,3.4,1205.540708
20180116,3.6,0.2,7.4,3.1,2.7,0.9,340,1.6,87.5,1010.1,1018.7,0,1.47,0,9.5,8,2.4,1137.275062
20180117,4.2,2.5,6,11.2,3.2,1,340,3.3,94.3,1010.2,1018.7,0,3.64,0,9.4,9,3.8,1184.071124
20180118,3.7,-0.1,7.1,0,3.3,1.2,340,0.2,78.8,1014.9,1023.5,1.6,7.83,0,6.9,5.5,4.1,1179.504457
20180119,0.3,-3.6,5.8,0,2.6,0.9,340,-6.7,63.3,1015.9,1024.7,7.6,10.91,0,2.4,0,2.5,1164.884911
20180120,0.8,-4.8,7.9,0,3.2,1,320,-3.7,72.9,1015.1,1023.8,7,9.85,0,3.8,3.8,1.3,1204.754951
20180121,1.1,-4,6.5,0,2.5,0.9,320,-5.3,67.1,1014.9,1023.6,6.6,10.29,0,4.8,3.4,2.1,1186.87588
20180122,3,-0.4,8.3,0.8,5.7,1.6,290,-3.6,63.6,1007.8,1016.4,1.2,6.34,0,9.3,7,2.9,1195.399276
20180123,-7.3,-11.4,-0.4,0,5.5,2.8,320,-15.5,52.8,1015.2,1024.2,8.3,7.54,0,2.3,1.9,-1.4,1166.760906
20180124,-11.7,-15.4,-7.2,0,4.5,2,340,-20.8,48.4,1020.7,1029.9,9.1,7.29,0,0.4,0,-4.9,1172.903307
20180125,-10.9,-16.3,-5.6,0,4.6,1.9,320,-19.2,51.6,1021.1,1030.3,8.2,7.33,0,3.6,0.4,-4.9,1199.912705
20180126,-11.8,-16.2,-5.1,0,4.6,1.8,340,-18.4,59.4,1020.8,1030,9.2,8.39,0,0,0,-6,1162.027254
20180127,-8.5,-15.6,-1.1,0,2.3,1,340,-17.3,52.6,1020.1,1029.2,9.2,8.41,0,2.8,1.3,-4.6,1162.629928
20180128,-3.5,-7.1,1.6,0,4.8,1.8,320,-14.1,44.1,1014.3,1023.2,7,10.56,0,4.9,3.9,-1.5,1150.273231
20180129,-6.8,-9.5,-2.5,0,4.4,1.9,340,-15.2,52.5,1015.6,1024.6,9.2,8.42,0,2,2,-3.6,1162.231409
20180130,-4.4,-11.7,1.7,0,4.2,1.4,200,-10.8,63.6,1018.2,1027.1,8.5,11.37,0,2.3,2.1,-3.3,1176.295047
20180131,-0.1,-3.4,3.8,0,2.9,1.4,340,-9.6,52.1,1019.2,1028,4.4,8.68,0,7,3.4,-1.2,1176.207427
20180201,-2.1,-6.6,4.1,0,2.9,1.2,340,-12.9,46.8,1020.4,1029.3,8.9,10.24,0,0,0,-0.3,1144.297522
20180202,-2.7,-9,4.5,0,3.6,1,340,-12.7,49.1,1020.1,1029,9.2,12.03,0,2.6,0.8,-1.2,1145.875909
20180203,-4.7,-8.2,-1.4,0,5.4,3,320,-13.5,51.9,1019.8,1028.8,9.2,10.08,0,4.5,4.5,-1.7,1118.152976
20180204,-7.3,-11.2,-2.5,0,4.6,2,290,-15.6,54.4,1019.9,1029,9.1,9.49,0.1,2,2,-3.6,1129.125035
20180205,-8.1,-12.5,-2.4,0,7.3,2.3,320,-16.9,52.1,1018,1027.1,9.1,8.58,0,0.9,0.9,-4.9,1128.917346
20180206,-8.2,-13.2,-3.2,0.2,5.2,2.1,320,-15.8,58.1,1017.1,1026.2,9.6,9.72,0.6,2.5,2.1,-3.9,1128.502135
20180207,-7.3,-13.9,0,0,2.8,1.1,340,-15.4,55.6,1018.1,1027.1,9.6,10.2,0.6,0,0,-2.2,1130.689186
20180208,-3.8,-11.2,4.5,0,2.4,1,290,-13.2,51.9,1016.5,1025.4,9.4,9.72,0,0,0,-1.4,1093.079159
20180209,1.4,-5.7,9,0,3.2,1,250,-6.3,57.8,1014.4,1023.1,5.1,7.77,0,7.1,3.4,2.4,1120.481174
20180210,0.5,-5.2,6.8,0,5.9,2.2,320,-8.5,55,1013.6,1022.3,4.3,6.1,0,6.4,4.1,1.8,1136.671965
20180211,-3.7,-7.7,0.6,1,5.5,2.2,320,-9.7,65.3,1014.1,1023,6.5,6.85,1.7,7.1,6.6,0.2,1136.165225
20180212,-4.8,-9.5,-0.4,1.4,4.1,1.9,200,-8.1,78,1014.4,1023.4,4.7,6.75,2.5,6.9,4.8,-0.2,1140.432918
20180213,-0.8,-6.7,4.4,0.9,5.1,1.8,200,-6.6,66.6,1014.9,1023.7,9.8,11.57,5.3,0.5,0.5,1.1,1120.35417
20180214,5.6,-0.8,11.6,0,4.6,2.1,200,0.6,70.1,1009.9,1018.4,4.8,4.94,0,6,2.5,1,1133.847247
20180215,0.8,-3.2,7.2,0,2.9,1.4,340,-12.5,39,1013.4,1022.1,9.1,10.09,0,5.1,0.1,2.4,1104.844828
20180216,0.4,-5.2,7.5,0,3.2,1.3,340,-10.9,46.5,1010.7,1019.4,8.9,9.08,0,3.3,0.4,1.5,1117.527308
20180217,-1.1,-4.9,4.1,0,4.1,1.7,320,-16.1,33.1,1016.6,1025.4,9.4,11.57,0,2.9,1.9,1.5,1125.129434
20180218,-0.1,-3.7,4.3,0,2.2,0.8,340,-13.4,37.4,1017.9,1026.6,0.6,4.44,0,7.8,1.4,0.2,1093.229033
20180219,2.5,-3.4,8.8,0,2.5,0.9,340,-7.2,50.3,1015.5,1024.1,8.4,8.54,0,5.6,0.9,2.4,1111.12588
20180220,1.9,-3.3,8.1,0,2.7,1.2,340,-8.1,51.5,1015.1,1023.8,6.7,8.1,0,4.5,0.6,2.7,1106.799058
20180221,-0.1,-3.8,5.4,0,3.6,1.5,340,-15.1,33,1015.7,1024.5,8.6,9.62,0,3.4,0,2.2,1116.260601
20180222,0.5,-7.3,7.6,0,5.1,1.5,200,-8.8,50.3,1014.6,1023.3,8.7,10.3,0,2.6,2.6,0.9,1093.447436
20180223,5.5,0.2,10,2,4.4,2.3,200,0.9,73.5,1014,1022.5,5.1,6.51,0,6,5.8,3.5,1098.817567
20180224,6,0.7,11.8,0,4,1.8,340,-4.6,52,1018.7,1027.3,5.7,7.74,0,5.3,2.9,5.4,1119.42605
20180225,4,-0.6,11.1,0,3.5,1.3,340,-10.1,37.1,1016.6,1025.3,5.9,8.07,0,3.9,3.9,4.5,1135.790076
20180226,4,-4.2,13,0,3.9,1.2,160,-9.7,40.4,1016.5,1025.2,10.5,12.46,0,0.3,0,4.7,1131.127487
20180227,6.3,-1.9,13.1,0,4.2,1.2,180,-7.4,40.9,1014.8,1023.4,6.1,8.33,0,5.8,0.6,4.1,1112.3571
20180228,5.3,1.4,9.9,35,7.3,2.9,340,0.9,76,1000.2,1008.6,0,0.76,0,9.8,7.8,3,1144.405096
20180301,2,-3.2,4.8,1,6.4,2.8,320,-4.3,66.1,1004.3,1012.9,9.1,18.58,0,5.5,3.4,5.3,1061.177038
20180302,1.1,-6.2,8.7,0,2.6,1.1,140,-10.5,45.4,1009.8,1018.5,10.6,19.68,0,0.3,0,4.6,1101.212089
20180303,8.6,-1.7,18.7,0,3.3,1.1,110,-2.3,50.1,1006.2,1014.5,9.2,18.89,0,3.5,3.3,7.8,1080.296705
20180304,15.1,9.5,23.1,11.5,5.2,1.4,140,8.9,68.5,1004.1,1012.2,5.7,15.94,0,7.6,7.3,13.2,1083.395001
20180305,6.6,3.3,14.5,18.6,4.5,2.2,360,4.8,89.3,1008.3,1016.7,0,4.88,0,8.9,8.1,8.4,1064.217272
20180306,5.6,-0.4,12.5,0,3.9,1.2,340,-1.5,65.6,1020.8,1029.4,10.7,21.01,0,1.5,0.3,7.5,1077.288736
20180307,6.1,3.2,10.2,4,7.8,4,110,0.7,69.5,1019.1,1027.7,2.8,12.51,0,7.8,5.8,7.7,1085.657003
20180308,2.9,0.6,6.2,12.5,3.1,1.1,360,1.7,92.3,1011.3,1019.9,0.1,3.98,2.3,9.3,8,3.6,1067.261283
