year,month,day,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C)
2017,10,30,7,1.4,13.8,0,3.6,1.3,320,-2.9,52.9,1017.6,1026.1,9.9,16.92,0,0,0,10.7
2017,10,31,8.8,0.4,17.2,0,3,1,320,2.2,66.6,1017.5,1026,9.8,16.44,0,1.4,0.5,11.6
2017,11,1,13.1,7.3,19,0,4.3,1.3,180,8.4,74.8,1013.8,1022.1,6.9,14.03,0,7.1,5.4,16.6
2017,11,2,13.9,10.9,19.1,0,1.7,0.7,320,10.9,83.6,1010.8,1019,3.5,8.85,0,4.4,4,15.7
2017,11,3,11.3,7.6,17.6,0.3,4.3,1.6,290,7.3,78,1012.5,1020.8,4.3,7.01,0,5,4.9,13
2017,11,4,7.7,3.2,13.9,0,2.8,1.1,340,1.3,65.3,1020.4,1029,9.2,14.62,0,1.1,1.1,11.5
2017,11,5,7.3,0.9,14.7,0,2.9,1,320,2.6,75.3,1021,1029.6,9.4,15.06,0,0,0,10.3
2017,11,6,9.2,1.7,17.1,0,2.4,1,320,4.5,75,1017.1,1025.6,9.2,14.46,0,1.5,0.8,11.3
2017,11,7,13.5,5.6,20.8,0,2.7,0.7,140,9.4,78.4,1013.3,1021.6,6.8,12.59,0,5.6,4.9,14.9
2017,11,8,13.8,7,18.9,0.7,4.1,1.6,320,7.7,70.1,1012.2,1020.4,8.1,12.72,0,2.5,2.5,15.2
2017,11,9,8.7,2.4,16.8,0,2,0.9,320,0.6,60.5,1016,1024.5,9.4,14.23,0,0,0,10.9
2017,11,10,9.9,3.4,18.9,3.1,7.2,1.8,320,5,72.9,1009,1017.4,3.4,7.37,0,6.3,5.3,10.7
2017,11,11,6,2,12.1,0,3.9,1.5,340,-1.3,61.4,1013.7,1022.2,9.2,14.37,0,0,0,7.6
2017,11,12,5.4,-0.9,13.4,0,2.2,1,290,-0.5,68.8,1013.6,1022.2,9.2,13.87,0,1.9,0.4,6.6
2017,11,13,7.3,0.7,12.2,0,3.1,1.1,160,1.6,69.6,1010.1,1018.6,1.5,6.49,0,6.8,5.1,6.6
2017,11,14,8.8,4.3,13.9,0,4.6,2,320,0.2,59,1011.3,1019.8,8.8,12.24,0,0.5,0.5,8.8
2017,11,15,5.7,2.5,10.3,0,6,1.9,320,-2.5,56.9,1013.6,1022.1,6.9,10.58,0,4.4,4.4,7
2017,11,16,2.6,-2.3,8.9,0,2.4,1.2,340,-6.1,54.4,1016.9,1025.6,9.3,13.65,0,0,0,4.6
2017,11,17,4.7,-2.5,9.4,0.1,4.4,1.3,320,-2.1,63.9,1011.6,1020.1,2.9,6.12,0,6.6,4.8,3.9
2017,11,18,0.9,-3.7,7.4,0,5.1,2.6,340,-9.2,49.8,1014.7,1023.5,9.2,14.41,0,1.5,1.5,4.1
2017,11,19,-0.4,-5.8,3.7,0,3,1.1,270,-8.6,54.3,1019.4,1028.2,7.2,10.51,0,4.4,2.9,2.2
2017,11,20,3.7,-2,9.1,0,3.2,1.4,340,-3.4,62,1018.3,1026.9,7.7,11.92,0,2,2,5.1
2017,11,21,2.5,-2.8,9.9,0,2.7,1,320,-4.2,65.5,1018.4,1027.1,9,13.8,0,0,0,3.9
2017,11,22,4.7,-0.7,10.1,0.1,5,1.7,290,-0.3,70.5,1010.8,1019.4,2.3,3.98,0,6.9,6,4.9
2017,11,23,1.1,-2.4,6,2.1,4.8,1.6,290,-3.4,72.3,1013.1,1021.8,4.5,8.07,2.3,2.8,2.8,1.2
2017,11,24,0.9,-1.2,3.7,5.9,4.3,1.1,200,-0.5,90.6,1016.8,1025.5,2.6,6.1,5.1,7.1,7,1.5
2017,11,25,6.1,-1.6,11.2,0,4.9,2,180,0.9,71.4,1016.5,1025,5.7,8.58,0,4.8,4.8,3.6
2017,11,26,7.1,1.1,11.1,2.8,5.9,1.9,340,2.6,74.9,1016.1,1024.6,3.4,6.17,0,4.4,4.3,6.1
2017,11,27,3.1,-2.4,10.4,0,1.9,0.9,290,-0.4,79.4,1018.3,1026.9,8.3,11.09,0,0,0,3.6
2017,11,28,5.8,0.2,12.8,0,2.7,1,110,3.1,84.1,1014.5,1023,2.7,6.66,0,5.4,2.8,5.3
2017,11,29,6.4,1.7,10.7,0,4.7,1.6,340,-4.1,53.1,1016.9,1025.5,6.4,9.87,0,6.8,6.1,6.4
2017,11,30,-0.3,-3.8,5,0,4.1,1.9,340,-12.4,42.5,1019.8,1028.6,8.3,12.2,0,2.3,1.8,1.9
2017,12,1,-0.6,-6.5,4.4,0,2.7,1.3,340,-13.8,38.3,1022.7,1031.6,8.9,12.86,0,2,2,1.3
2017,12,2,2,-2.5,7.6,0,1.9,0.8,160,-6.1,56.1,1020.3,1029,6.8,9.1,0,4.9,3.8,2
2017,12,3,5.6,-1.1,12.8,0,2.6,0.9,320,1.4,75,1015.4,1024,4.2,7.96,0,7.5,5.9,4.2
2017,12,4,2.3,-2.5,5.9,0,5.1,2.2,320,-4.8,62.8,1014.3,1023,7.4,11.67,0,5,4.9,4.3
2017,12,5,-3.2,-7.6,1.8,0,3.3,1.3,340,-12.1,51.6,1015,1023.9,8.8,12.09,0,1.3,1.3,0.6
2017,12,6,1.5,-4.7,7,2.5,3.9,1,20,-2,78.6,1014.8,1023.5,5.6,8.79,3.3,5.3,4.9,2
2017,12,7,3.2,-0.5,7.5,2,3.2,1.4,320,-1.1,75.5,1013.9,1022.5,3.3,6.8,0,8,5.5,3.9
2017,12,8,-1.7,-4.1,2.6,0,4.4,1.8,320,-9.6,55.3,1015.8,1024.7,8.6,11.36,0,2.9,2.5,0.7
2017,12,9,1.2,-1.6,4.8,0,2.2,0.9,200,-3,73.5,1012.3,1021,1.9,6.31,0,7.6,6.5,1.4
2017,12,10,3.1,-1,8.1,3,5.5,1.7,320,0.5,83.6,1007,1015.6,2.3,4.91,1.1,6.8,6.3,2.7
2017,12,11,-4.2,-8.2,0,0.6,5.4,2.1,340,-8.8,70.5,1015.2,1024.1,2.4,6.19,2.2,4.8,4.8,-0.9
2017,12,12,-6.9,-11.4,-2,0,4,1.5,320,-13.4,61.1,1021.6,1030.6,8.8,12.03,0,0.3,0.3,-2.5
2017,12,13,-5.9,-9.9,0.5,0,3.7,1.4,320,-14.3,55.3,1023.6,1032.6,8.8,12.15,0,0,0,-3.1
2017,12,14,-4.9,-11,0.8,0,1.7,0.8,290,-12,60,1023.2,1032.2,5.7,9.12,0,4.8,0.8,-3.3
2017,12,15,-1.3,-8.1,3.6,0,3,1,200,-11.3,50.5,1018.7,1027.5,5.7,8.75,0,7.4,3,-1.7
2017,12,16,-2.1,-5.7,2.1,0,4.3,2.1,340,-10.8,53.6,1018.8,1027.6,6.9,9.76,0,4.6,3.9,-0.5
2017,12,17,-5.1,-9.4,0.4,0,2.7,1.1,340,-12.6,57,1022.6,1031.6,8.6,11.58,0,0.8,0.8,-2.8
2017,12,18,1,-6.4,7,0,4.2,1.7,200,-4.3,68.1,1019.3,1028,7,9.51,0,5.5,5.5,-0.9
2017,12,19,-2.1,-5.7,3.6,0.5,4.4,1.7,340,-10,56,1023.1,1032,6.2,9.32,0,3.5,3.5,-0.2
2017,12,20,-1.3,-8.3,5.6,1.8,4.2,1.1,290,-5.5,74.6,1023.2,1032.1,6.6,10.07,2,4.9,3.6,-1.7
2017,12,21,-0.6,-3.9,4.5,0,3.2,0.9,320,-4.5,77.3,1023.1,1031.9,8.1,7.42,2,2.5,2.5,0.4
2017,12,22,1.9,-3.9,9.1,0,4,0.9,180,-2.3,74.8,1018.8,1027.6,5.3,5.05,0,4.3,4.3,1.2
2017,12,23,3.9,-1.1,11.5,0,3.3,0.7,320,0.7,81.3,1015.3,1023.9,5.7,4.39,0,4.9,5.1,2.3
2017,12,24,3.2,0.7,6,21.4,5.5,1.6,320,1.8,90.5,1005.7,1014.2,0,0.37,0,8.4,6.1,2.1
2017,12,25,-0.2,-2.8,3.2,0,4.2,2.3,320,-8.2,56,1014.9,1023.7,8.6,7.64,0,2.1,2.1,1.3
2017,12,26,-1.1,-5.1,3.4,0.3,5.6,2.2,320,-7.4,64.9,1017.3,1026.1,5.5,4.31,0.3,3.6,3,0.6
2017,12,27,-5.1,-9,0.5,0,3.8,1.5,320,-15.2,47.4,1021.8,1030.8,8.6,7.67,0,0,0,-1.9
2017,12,28,-1.6,-6.9,3,0,2.5,0.8,340,-8.9,57.9,1021.6,1030.5,4.2,4.04,0,7.8,5.8,-0.8
2017,12,29,2.9,-0.5,6.2,0,2.1,0.8,180,-0.5,78.9,1019,1027.7,0,1.47,0,8.9,8.9,0.4
2017,12,30,3.5,0.1,7.6,0.9,2.4,0.9,230,0.3,80.8,1016.3,1025,2.7,2.84,0,7.6,6.8,1.7
2017,12,31,1.3,-2.2,5.6,0.5,4.8,1.9,320,-5.1,65.8,1015.4,1024.2,8.1,6.48,0,2.8,2.5,2.2
2018,1,1,-0.7,-5.3,4.9,0,2.7,1,320,-8.2,60,1019.7,1028.5,8,6.41,0,0.5,0.5,-0.2
2018,1,2,-1,-4.7,4.1,0,2.9,0.9,340,-5.3,73.6,1020.6,1029.5,0.3,2.33,0,5.1,3.5,-0.5
2018,1,3,-2.4,-6,2.7,0,3.8,1.4,340,-10.9,53.1,1022.2,1031.1,8.7,7.38,0,2.3,0,-0.4
2018,1,4,-2.9,-6.3,-0.2,0,2.1,1,360,-10.9,55.5,1018.8,1027.6,4.9,4.94,0,7.8,3.6,-0.9
2018,1,5,-0.9,-3.7,3.9,0,3.1,1.1,290,-8.2,58.5,1012.8,1021.6,7.8,6.46,0,4.1,3,0.3
2018,1,6,-0.7,-5,5.6,0,2.5,1.1,290,-7.1,64.1,1015.4,1024.2,8.7,7.38,0,0,0,0.1
2018,1,7,-1.4,-6.6,2.2,0,1.8,0.8,320,-6.3,69.9,1013.3,1022.1,0.5,1.89,0,6.9,5.9,-1.3
2018,1,8,1.5,-0.1,2.6,3.6,3.8,1.1,340,-1.2,83,1003.5,1012.1,0,1.05,2.9,9.8,6.8,-0.2
2018,1,9,-1.5,-3.6,0.7,2.5,4.4,2.1,320,-4.6,79.6,1005.9,1014.7,4.1,3.03,5.5,9,7.4,-0.2
2018,1,10,-5.1,-9,-1,2.6,4.7,1.5,320,-8.3,78.6,1010.5,1019.4,3.5,4.41,7.9,7.3,6,-0.6
2018,1,11,-9.3,-12.6,-4.9,0,5.1,1.5,320,-12.9,75.4,1018.6,1027.7,6.5,5.2,6,4.9,4.9,-4.8
2018,1,12,-8.4,-13.7,-3.9,0,4,1.3,360,-14.7,61.5,1023.4,1032.5,8.7,7.86,4.5,4.5,4.5,-4.1
2018,1,13,-2.2,-6.4,4.3,0.1,2.5,0.7,20,-6,75.9,1023.8,1032.7,7.2,6.11,5.2,4.5,4.5,-0.2
2018,1,14,-0.4,-7.3,7,0,3.2,0.9,290,-3.8,79,1020.9,1029.7,6.7,6.95,1.8,3.6,3.6,-0.3
2018,1,15,5.5,0.8,11,0,3.4,1.2,200,1.2,75,1015.5,1024.1,7.5,6.4,0,5.6,3.4,3.4
2018,1,16,3.6,0.2,7.4,3.1,2.7,0.9,340,1.6,87.5,1010.1,1018.7,0,1.47,0,9.5,8,2.4
2018,1,17,4.2,2.5,6,11.2,3.2,1,340,3.3,94.3,1010.2,1018.7,0,3.64,0,9.4,9,3.8
2018,1,18,3.7,-0.1,7.1,0,3.3,1.2,340,0.2,78.8,1014.9,1023.5,1.6,7.83,0,6.9,5.5,4.1
2018,1,19,0.3,-3.6,5.8,0,2.6,0.9,340,-6.7,63.3,1015.9,1024.7,7.6,10.91,0,2.4,0,2.5
2018,1,20,0.8,-4.8,7.9,0,3.2,1,320,-3.7,72.9,1015.1,1023.8,7,9.85,0,3.8,3.8,1.3
2018,1,21,1.1,-4,6.5,0,2.5,0.9,320,-5.3,67.1,1014.9,1023.6,6.6,10.29,0,4.8,3.4,2.1
2018,1,22,3,-0.4,8.3,0.8,5.7,1.6,290,-3.6,63.6,1007.8,1016.4,1.2,6.34,0,9.3,7,2.9
2018,1,23,-7.3,-11.4,-0.4,0,5.5,2.8,320,-15.5,52.8,1015.2,1024.2,8.3,7.54,0,2.3,1.9,-1.4
2018,1,24,-11.7,-15.4,-7.2,0,4.5,2,340,-20.8,48.4,1020.7,1029.9,9.1,7.29,0,0.4,0,-4.9
2018,1,25,-10.9,-16.3,-5.6,0,4.6,1.9,320,-19.2,51.6,1021.1,1030.3,8.2,7.33,0,3.6,0.4,-4.9
2018,1,26,-11.8,-16.2,-5.1,0,4.6,1.8,340,-18.4,59.4,1020.8,1030,9.2,8.39,0,0,0,-6
2018,1,27,-8.5,-15.6,-1.1,0,2.3,1,340,-17.3,52.6,1020.1,1029.2,9.2,8.41,0,2.8,1.3,-4.6
2018,1,28,-3.5,-7.1,1.6,0,4.8,1.8,320,-14.1,44.1,1014.3,1023.2,7,10.56,0,4.9,3.9,-1.5
2018,1,29,-6.8,-9.5,-2.5,0,4.4,1.9,340,-15.2,52.5,1015.6,1024.6,9.2,8.42,0,2,2,-3.6
2018,1,30,-4.4,-11.7,1.7,0,4.2,1.4,200,-10.8,63.6,1018.2,1027.1,8.5,11.37,0,2.3,2.1,-3.3
2018,1,31,-0.1,-3.4,3.8,0,2.9,1.4,340,-9.6,52.1,1019.2,1028,4.4,8.68,0,7,3.4,-1.2
2018,2,1,-2.1,-6.6,4.1,0,2.9,1.2,340,-12.9,46.8,1020.4,1029.3,8.9,10.24,0,0,0,-0.3
2018,2,2,-2.7,-9,4.5,0,3.6,1,340,-12.7,49.1,1020.1,1029,9.2,12.03,0,2.6,0.8,-1.2
2018,2,3,-4.7,-8.2,-1.4,0,5.4,3,320,-13.5,51.9,1019.8,1028.8,9.2,10.08,0,4.5,4.5,-1.7
2018,2,4,-7.3,-11.2,-2.5,0,4.6,2,290,-15.6,54.4,1019.9,1029,9.1,9.49,0.1,2,2,-3.6
2018,2,5,-8.1,-12.5,-2.4,0,7.3,2.3,320,-16.9,52.1,1018,1027.1,9.1,8.58,0,0.9,0.9,-4.9
2018,2,6,-8.2,-13.2,-3.2,0.2,5.2,2.1,320,-15.8,58.1,1017.1,1026.2,9.6,9.72,0.6,2.5,2.1,-3.9
2018,2,7,-7.3,-13.9,0,0,2.8,1.1,340,-15.4,55.6,1018.1,1027.1,9.6,10.2,0.6,0,0,-2.2
2018,2,8,-3.8,-11.2,4.5,0,2.4,1,290,-13.2,51.9,1016.5,1025.4,9.4,9.72,0,0,0,-1.4
2018,2,9,1.4,-5.7,9,0,3.2,1,250,-6.3,57.8,1014.4,1023.1,5.1,7.77,0,7.1,3.4,2.4
2018,2,10,0.5,-5.2,6.8,0,5.9,2.2,320,-8.5,55,1013.6,1022.3,4.3,6.1,0,6.4,4.1,1.8
2018,2,11,-3.7,-7.7,0.6,1,5.5,2.2,320,-9.7,65.3,1014.1,1023,6.5,6.85,1.7,7.1,6.6,0.2
2018,2,12,-4.8,-9.5,-0.4,1.4,4.1,1.9,200,-8.1,78,1014.4,1023.4,4.7,6.75,2.5,6.9,4.8,-0.2
2018,2,13,-0.8,-6.7,4.4,0.9,5.1,1.8,200,-6.6,66.6,1014.9,1023.7,9.8,11.57,5.3,0.5,0.5,1.1
2018,2,14,5.6,-0.8,11.6,0,4.6,2.1,200,0.6,70.1,1009.9,1018.4,4.8,4.94,0,6,2.5,1
2018,2,15,0.8,-3.2,7.2,0,2.9,1.4,340,-12.5,39,1013.4,1022.1,9.1,10.09,0,5.1,0.1,2.4
2018,2,16,0.4,-5.2,7.5,0,3.2,1.3,340,-10.9,46.5,1010.7,1019.4,8.9,9.08,0,3.3,0.4,1.5
2018,2,17,-1.1,-4.9,4.1,0,4.1,1.7,320,-16.1,33.1,1016.6,1025.4,9.4,11.57,0,2.9,1.9,1.5
2018,2,18,-0.1,-3.7,4.3,0,2.2,0.8,340,-13.4,37.4,1017.9,1026.6,0.6,4.44,0,7.8,1.4,0.2
2018,2,19,2.5,-3.4,8.8,0,2.5,0.9,340,-7.2,50.3,1015.5,1024.1,8.4,8.54,0,5.6,0.9,2.4
2018,2,20,1.9,-3.3,8.1,0,2.7,1.2,340,-8.1,51.5,1015.1,1023.8,6.7,8.1,0,4.5,0.6,2.7
2018,2,21,-0.1,-3.8,5.4,0,3.6,1.5,340,-15.1,33,1015.7,1024.5,8.6,9.62,0,3.4,0,2.2
2018,2,22,0.5,-7.3,7.6,0,5.1,1.5,200,-8.8,50.3,1014.6,1023.3,8.7,10.3,0,2.6,2.6,0.9
2018,2,23,5.5,0.2,10,2,4.4,2.3,200,0.9,73.5,1014,1022.5,5.1,6.51,0,6,5.8,3.5
2018,2,24,6,0.7,11.8,0,4,1.8,340,-4.6,52,1018.7,1027.3,5.7,7.74,0,5.3,2.9,5.4
2018,2,25,4,-0.6,11.1,0,3.5,1.3,340,-10.1,37.1,1016.6,1025.3,5.9,8.07,0,3.9,3.9,4.5
2018,2,26,4,-4.2,13,0,3.9,1.2,160,-9.7,40.4,1016.5,1025.2,10.5,12.46,0,0.3,0,4.7
2018,2,27,6.3,-1.9,13.1,0,4.2,1.2,180,-7.4,40.9,1014.8,1023.4,6.1,8.33,0,5.8,0.6,4.1
2018,2,28,5.3,1.4,9.9,35,7.3,2.9,340,0.9,76,1000.2,1008.6,0,0.76,0,9.8,7.8,3
2018,3,1,2,-3.2,4.8,1,6.4,2.8,320,-4.3,66.1,1004.3,1012.9,9.1,18.58,0,5.5,3.4,5.3
2018,3,2,1.1,-6.2,8.7,0,2.6,1.1,140,-10.5,45.4,1009.8,1018.5,10.6,19.68,0,0.3,0,4.6
2018,3,3,8.6,-1.7,18.7,0,3.3,1.1,110,-2.3,50.1,1006.2,1014.5,9.2,18.89,0,3.5,3.3,7.8
2018,3,4,15.1,9.5,23.1,11.5,5.2,1.4,140,8.9,68.5,1004.1,1012.2,5.7,15.94,0,7.6,7.3,13.2
2018,3,5,6.6,3.3,14.5,18.6,4.5,2.2,360,4.8,89.3,1008.3,1016.7,0,4.88,0,8.9,8.1,8.4
2018,3,6,5.6,-0.4,12.5,0,3.9,1.2,340,-1.5,65.6,1020.8,1029.4,10.7,21.01,0,1.5,0.3,7.5
2018,3,7,6.1,3.2,10.2,4,7.8,4,110,0.7,69.5,1019.1,1027.7,2.8,12.51,0,7.8,5.8,7.7
2018,3,8,2.9,0.6,6.2,12.5,3.1,1.1,360,1.7,92.3,1011.3,1019.9,0.1,3.98,2.3,9.3,8,3.6
2018,3,9,3.3,0.5,6.4,0,3,1.1,200,-0.1,78.9,1015.6,1024.3,0.8,7.05,0,6.3,6.3,4.6
2018,3,10,4.1,-1.2,11.5,0,5.3,1.8,200,-1.9,69.8,1016.3,1025,8.3,19.81,0,2.4,2.4,5.1
2018,3,11,7.7,2.2,14.8,0,2.9,1.2,200,0.8,65.1,1017.3,1025.8,8.5,19.7,0,3.3,3.3,8.9
2018,3,12,8.6,0.1,17.6,0,3.7,1.3,230,0.1,59.8,1014.5,1022.9,10.3,20.14,0,0,0,8.5
2018,3,13,12.4,2.9,20.8,0,4.1,1.6,180,5.6,64.9,1011.2,1019.5,8.9,18.92,0,3.6,3.6,10.8
2018,3,14,16.3,7.9,24.2,0,4.8,1.4,270,8.6,64.1,1011.2,1019.3,10.8,21.29,0,2.4,1.1,14.1
2018,3,15,13.7,10.6,15.8,16.6,3.8,0.9,230,12.9,95.3,1005.8,1014,0,2.3,0,10,8.9,12.7
2018,3,16,6.6,3.1,10.8,0.1,6.3,3.3,90,1.6,71.8,1015.8,1024.4,4.1,14.85,0,6.1,6.1,9.8
2018,3,17,7.6,0.4,14.8,0,4.7,2.1,110,0,60.6,1019,1027.6,10.8,22.24,0,3.3,0.4,9.4
2018,3,18,7.8,3,11.4,8,1.8,0.7,110,5.1,84.3,1013,1021.4,0,6.47,0,8.9,5.4,8.7
2018,3,19,8.3,5.5,11.1,22,6.7,2.7,90,6.5,89.6,1007.4,1015.8,0,2.91,0,10,8.3,8.9
2018,3,20,5.9,2.8,10.3,0,8.8,5.7,90,-3.1,52.5,1013.9,1022.5,3.5,15.09,0,9.3,5.4,7.1
2018,3,21,1.2,-0.3,2.9,13.5,5.8,1.7,340,0.4,94.5,1008.5,1017.2,0,4.75,5.6,10,7.5,2
2018,3,22,5.2,0.5,12.2,0.6,4.3,1.5,180,0.8,76.4,1007.2,1015.7,10,22.38,0.3,3,2.6,8.4
2018,3,23,6.3,-1,13.9,0,3.6,1.4,200,-0.6,65.8,1011.6,1020.2,10.8,23.25,0,1.5,0,8.5
2018,3,24,8.4,1.7,15.1,0,4.8,1.6,200,2.4,68.5,1014.5,1022.9,7.5,18.5,0,0.6,0.6,8.7
2018,3,25,10.9,4.4,19.5,0,3,1.2,250,4.8,70.8,1016.5,1024.8,8.5,21.53,0,3.8,3.8,10.9
2018,3,26,12.4,3.9,20.5,0,3.1,1.2,180,6.2,69.9,1013.7,1022.1,10.5,23.01,0,0.6,0.6,12.7
2018,3,27,13.9,6.3,21.5,0,5.5,1.9,180,7.1,67.4,1010.4,1018.6,10.2,21.9,0,0,0,13.4
2018,3,28,15.1,8.3,22,0,5.5,1.8,180,8.2,66.4,1009.3,1017.5,10.1,22.37,0,1.4,0,14.4
2018,3,29,16,10.7,21.5,0,2.8,1.1,320,10.7,72.6,1011.7,1019.9,2.4,15.09,0,6.3,3.3,15.2
2018,3,30,15.6,10.4,21.6,0,5.9,2.9,110,5.6,53.4,1015.3,1023.5,8.7,18.5,0,1.4,1.4,15.5
2018,3,31,15.9,9.2,23.1,0,3.8,1.5,200,6.9,58.6,1012.2,1020.4,9.7,14.39,0,1.4,0.9,15.8
2018,4,1,16,10.3,20.6,0,3.4,1.3,200,10.9,72.6,1008.9,1017.1,0.5,4.3,0,7.1,6.3,14
2018,4,2,18.3,11.5,25.1,0,4.4,1.4,200,12,70.4,1008,1016,10.3,14.24,0,0.5,0.5,18.8
2018,4,3,19.1,13.2,25.7,0,4,1.2,200,12.9,69.9,1009,1017,7.1,10.89,0,5,4.8,19.2
2018,4,4,13.2,9.4,18.2,21.1,6.1,2.4,110,11.3,88.6,1009.6,1017.8,0.5,2.33,0,10,8.8,14.1
2018,4,5,8.2,7.4,9.4,18.6,6.5,3.3,110,7.4,95.4,1007.9,1016.3,0,0.98,0,10,8.8,10
2018,4,6,7.8,3.5,13.4,18.8,5.3,2.3,290,3.1,75.4,1004.3,1012.7,6.3,19.76,0,8.1,7.6,11.1
2018,4,7,5,2.6,9.4,0,7.3,3.4,290,-6.4,45.6,1007.4,1015.9,9.2,21.08,0,4.9,4.4,6.9
2018,4,8,8.2,0.8,13.4,0,6,2.8,180,-0.2,58.3,1007.3,1015.7,7.9,21.28,0,4.6,3.5,8.5
2018,4,9,11.9,5.5,18.7,0,3.1,1.3,290,2.5,57.3,1009.3,1017.6,10.9,25.58,0,2.8,2.5,13.7
2018,4,10,16.2,5.3,24.2,0.3,9,3.4,180,7,58.9,1003.6,1011.7,9.2,23.04,0,4.9,2.5,14.9
2018,4,11,15.6,10.5,21.4,14.6,5.1,2.6,320,4.5,52.1,1003.4,1011.6,11.3,26.93,0,3.4,1.5,16.8
2018,4,12,13.9,6,22.2,0,5.3,1.7,320,-0.3,42.8,1010.5,1018.8,11.9,25.78,0,2.6,0.5,14.1
2018,4,13,13.2,5.9,18.6,0,7.1,2.9,110,-0.6,41.8,1014,1022.3,0.9,11.75,0,8.4,5.8,11.5
2018,4,14,9,7.2,13,36.7,5.1,2.1,320,6.7,87.8,1001.2,1009.5,0,2.84,0,9.1,8.1,10
2018,4,15,10.2,5.8,16.5,0,4.1,2,180,4.6,70.5,1005.3,1013.7,9.2,21.88,0,3.3,3.3,12.8
2018,4,16,11.6,3.3,18.9,0,3.1,1.3,320,4,63.6,1011.6,1019.9,10.9,26.77,0,4.1,0.1,14.5
2018,4,17,14.1,8.1,20.8,0,3,1.2,320,4.6,55.9,1011.7,1020,10.1,25.44,0,3.4,0.3,15.8
2018,4,18,13.6,6,22,0,3.6,1.4,230,3.2,53.5,1009.6,1017.9,11.9,27.85,0,0,0,15.8
2018,4,19,14.6,5.1,23.3,0,5.1,1.8,200,1,46.5,1010.2,1018.4,11.8,27.44,0,0,0,15.9
2018,4,20,19.2,9.1,29.9,0,3.7,1.3,200,7.2,49.4,1011.5,1019.6,11.4,22.08,0,0,0,19.1
2018,4,21,19.7,11,30,0,4.4,1.5,290,7.1,50.3,1010.1,1018.2,11.8,18.41,0,1.9,0,21.3
2018,4,22,16.3,12.9,21.6,2.7,6.4,2.4,110,11.8,75.6,1009.7,1017.9,1.5,3.98,0,9.3,6.3,18
2018,4,23,11.4,10.7,15.1,38.9,6.2,3,110,10.5,94.4,1006.6,1014.9,0,1.07,0,10,8.9,12.8
2018,4,24,12.1,10.4,13.8,3.6,3.7,1.8,70,9.1,83.4,1002.6,1010.9,0,6.13,0,9.4,8.5,13.4
2018,4,25,14.1,5.4,22.5,0,2.5,1.1,70,2.7,51.8,1005.4,1013.6,12.6,29.7,0,0,0,16.6
2018,4,26,15.5,7.2,23.9,0,3.8,1.3,320,6,57.6,1006.2,1014.4,11.1,25.05,0,3.5,0,16.8
2018,4,27,16.2,9.2,23.3,0,4,1.7,200,7.9,60.6,1006.7,1014.9,11.4,22.65,0,0,0,17.3
2018,4,28,15.9,9.6,23.1,0,5.1,1.8,200,5.6,57.1,1008.8,1016.9,12.3,20.25,0,0,0,18.2
2018,4,29,16.4,6.3,25.4,0,4.5,1.6,200,4.4,51.3,1005.8,1014,12.1,17.7,0,3.8,0,18.7
2018,4,30,20.3,13.4,27,0,4.9,1.2,320,13.6,67,1006.4,1014.4,9.9,16.7,0,6,6,21.9
2018,5,1,21.5,17.2,26.5,0,2.9,1.1,320,16.6,75.1,1005.6,1013.5,4.7,17.99,0,9.4,6.8,22.8
2018,5,2,17.8,11.3,23.4,7,4.3,1.6,250,14.8,83.6,997.7,1005.7,1.2,10.35,0,9.5,7.4,20.5
2018,5,3,12.5,9,17.1,0,6.2,2.9,270,5,62.4,1001.5,1009.7,9.6,24.18,0,3.1,2.6,16.4
2018,5,4,15.3,7.8,22.3,0,5.6,2.9,290,1.7,45.3,1005.7,1013.8,12.6,30.76,0,0,0,17.8
2018,5,5,19.5,12.4,25.3,0,5.1,2.6,200,5.9,42.1,1007.7,1015.7,10.2,23.95,0,5.9,1.8,18.6
2018,5,6,16.3,14.9,20,20.5,3.3,0.9,360,15.7,96.6,999.4,1007.5,0,3.73,0,10,8.1,17.2
2018,5,7,17.4,14.8,21.7,4,5.7,1,340,15.5,89.5,999,1007.1,2.5,11.07,0,6.9,3.6,18.4
2018,5,8,16.5,12.7,22.2,0,6.3,3.5,90,10.6,69.8,1006,1014.1,7.1,23.37,0,5.5,1.8,19.7
2018,5,9,16.1,9.4,22.5,0,4.5,1.8,110,7.8,60.3,1012.7,1020.9,12.1,30.29,0,0.3,0.3,19.9
2018,5,10,16.7,11.2,23.6,0,4.2,2,180,9.6,66,1014.6,1022.7,11.4,28.58,0,1.1,0.9,20.4
2018,5,11,17.3,11.2,23.9,0,4.1,1.4,200,7.8,58.8,1010.4,1018.6,9.6,28.97,0,7.8,5.4,21.5
2018,5,12,15.5,12.6,18,23.4,4.7,0.9,290,14.6,95,1002.6,1010.8,0,2.93,0,10,8.1,16.6
2018,5,13,17.8,14.9,22.4,2.3,3.5,1.5,200,15.1,85.5,1000.7,1008.7,5.6,18.36,0,5.3,4.9,20.1
